school_id,stage,instruction_languages,confidence,source,match_method,match_score,chsc_name,inference_reason,notes
edb_115169000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Pentecostal Gin Mao Sheng Primary School"
edb_543306000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"中華基督教會基灣小學（愛蝶灣）"
edb_543322000223,小學,ENGLISH|CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"樂善堂梁銶琚學校（分校）"
edb_543217000123,小學,ENGLISH|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Po Leung Kuk Castar Primary School"
edb_543250000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"St. Patrick's Catholic Primary School (Po Kong Village Road)"
edb_535753000223,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"The Salvation Army Lam Butt Chung Memorial School"
edb_540242000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"St. Matthew's Lutheran School (Sau Mau Ping)"
edb_549371000223,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"S.K.H. Tin Shui Wai Ling Oi Primary School"
edb_539953000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Fanling Assembly of God Church Primary School"
edb_533882000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Baptist (Sha Tin Wai) Lui Ming Choi Primary School"
edb_535729000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"S.K.H. Ma On Shan Holy Spirit Primary School"
edb_514551000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"The Salvation Army Ann Wyllie Memorial School"
edb_522031000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Buddhist Lim Kim Tian Memorial Primary School"
edb_518476000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"順德聯誼總會梁潔華小學"
edb_522074000223,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Ho Yu College and Primary School (Sponsored by Sik Sik Yuen)"
edb_515248000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"The Endeavourers Leung Lee Sau Yu Memorial Primary School"
edb_535591000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Precious Blood Primary School (South Horizons)"
edb_534242000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Central & Western District St. Anthony's School"
edb_535648000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"The Mission Covenant Church Holm Glad Primary School"
edb_514055000323,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"St. Francis of Assisi's Caritas School"
edb_514500000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"香港四邑商工總會新會商會學校"
edb_512303000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"中華基督教會基法小學"
edb_514250000123,小學,ENGLISH|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"St. Rose of Lima's School"
edb_516872000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Tin Shui Wai Catholic Primary School"
edb_514160000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"St. Patrick's School"
edb_513490000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"S.K.H. Kei Oi Primary School"
edb_513687000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Sacred Heart Canossian School"
edb_512370000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"The Church of Christ in China Kei Tsz Primary School"
edb_513954000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"St. Anthony's School"
edb_513539000223,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"S.K.H. Kei Yan Primary School"
edb_566462000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Fung Kai Innovative School"
edb_512850000123,小學,ENGLISH,HIGH,"CHSC primary EN",exact_en,1.000,"Marymount Primary School"
edb_514080000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"St. John The Baptist Catholic Primary School"
edb_569631000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"St. Eugene de Mazenod Oblate Primary School"
edb_572365000123,小學,PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"The Salvation Army Centaline Charity Fund School"
edb_571962000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"香港九龍塘基督教中華宣道會台山陳元喜小學"
edb_560448000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"中華基督教會基法小學（油塘）"
edb_575526000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Si Yuan School of the Precious Blood"
edb_560430000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"S.K.H. Yautong Kei Hin Primary School"
edb_558672000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"S.K.H. Tseung Kwan O Kei Tak Primary School"
edb_556483000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Tseung Kwan O Methodist Primary School"
edb_554596000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Tsang Mui Millennium School"
edb_560685000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"東華三院周演森小學"
edb_554685000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Kwong Ming Ying Loi School"
edb_560529000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Aberdeen St. Peter's Catholic Primary School"
edb_514411000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"中華基督教會大澳小學"
edb_512125000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Chun Tok School"
edb_512290000223,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"中華基督教會基真小學"
edb_510734000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Baptist Lui Ming Choi Primary School"
edb_510858000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"中華基督教會基灣小學"
edb_150720000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Chi Hong Primary School"
edb_115819000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"S.K.H. Wei Lun Primary School"
edb_511315000123,小學,ENGLISH|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Bui O Public School"
edb_115720000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"伊利沙伯中學舊生會小學"
edb_510190000123,小學,ENGLISH|CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"保良局金銀業貿易場張凝文學校"
edb_511552000123,小學,ENGLISH|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Chiu Sheung School, Hong Kong"
edb_510335000123,小學,PUTONGHUA|CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"東華三院李賜豪小學"
edb_510963000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"S.K.H. St. Clement's Primary School"
edb_115665000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Po Leung Kuk Tin Ka Ping Primary School"
edb_511560000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Cho Yiu Catholic Primary School"
edb_115070000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"東莞工商總會張煌偉小學"
edb_114987000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Kowloon City Baptist Church Hay Nien (Yan Ping) Primary School"
edb_115010000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Po Leung Kuk Chan Yat Primary School"
edb_115118000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Po Leung Kuk Chee Jing Yin Primary School"
edb_554650000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"S.K.H. St. Andrew's Primary School"
edb_115347000123,小學,PUTONGHUA|CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"博愛醫院歷屆總理聯誼會梁省德學校"
edb_550450000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"HHCKLA Buddhist Wisdom Primary School"
edb_115185000123,小學,ENGLISH|CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"基督教香港信義會馬鞍山信義學校"
edb_554634000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Chiu Yang Por Yen Primary School"
edb_554618000123,小學,PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"S.K.H. Chai Wan St. Michael's Primary School"
edb_554626000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"S.K.H. Kei Fook Primary School"
edb_554669000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Salesian Yip Hon Millennium Primary School"
edb_550469000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"中華基督教會基慧小學（馬灣）"
edb_554600000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"St. Andrew's Catholic Primary School"
edb_550426000123,小學,ENGLISH|CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"博愛醫院歷屆總理聯誼會鄭任安夫人千禧小學"
edb_510939000223,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"S.K.H. Holy Cross Primary School"
edb_511692000223,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Conservative Baptist Lui Ming Choi Primary School"
edb_512010000123,小學,PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Hoi Ping Chamber of Commerce Primary School"
edb_514926000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Wong Tai Sin Catholic Primary School"
edb_550418000223,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Canossa Primary School (San Po Kong)"
edb_511579000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Choi Wan St Joseph's Primary School"
edb_112836000223,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Fuk Tak Education Society Primary School"
edb_513814000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Shamshuipo Kaifong Welfare Association Primary School"
edb_521990000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"葛量洪校友會黃埔學校"
edb_115193000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"東華三院冼次雲小學"
edb_114146000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Castle Peak Catholic Primary School"
edb_115240000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Ma On Shan St. Joseph's Primary School"
edb_115134000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Dr. Catherine F. Woo Memorial School"
edb_114863000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Kwai-ming Wu Memorial School of The Precious Blood"
edb_115177000123,小學,ENGLISH|CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"世界龍岡學校劉德容紀念小學"
edb_114960000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Lutheran Tsang Shing Siu Leun School"
edb_114944000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"五邑鄒振猷學校"
edb_114790000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"中華基督教會基慧小學"
edb_113409000223,小學,PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Alliance Primary School, Sheung Shui"
edb_114561000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"The Little Flower's Catholic Primary School"
edb_114979000223,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Wai Chow Public School (Sheung Shui)"
edb_114804000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"HHCKLA Buddhist Chan Shi Wan Primary School"
edb_113972000123,小學,ENGLISH|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"S.K.H. Yan Laap Primary School"
edb_114430000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Ho Shun Primary School (Sponsored by Sik Sik Yuen)"
edb_114774000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"香港道教聯合會圓玄學院石圍角小學"
edb_550396000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"S.K.H. Kowloon Bay Kei Lok Primary School"
edb_114715000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"東華三院鄧肇堅小學"
edb_510181000223,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"保良局陳南昌夫人小學"
edb_114910000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"保良局梁周順琴小學"
edb_529532000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"伊利沙伯中學舊生會小學分校"
edb_115622000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"方樹福堂基金方樹泉小學"
edb_535796000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Yaumati Catholic Primary School (Hoi Wang Road)"
edb_510920000223,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Pun U Association Wah Yan Primary School"
edb_112992000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Pui Ling School of The Precious Blood"
edb_113980000223,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"S.K.H. Chu Oi Primary School"
edb_114200000223,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"中華基督教會何福堂小學"
edb_528986000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Sai Kung Sung Tsun Catholic School (Primary Section)"
edb_535664000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Sau Ming Primary School"
edb_511242000223,小學,ENGLISH|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Buddhist Chi King Primary School"
edb_511196000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Bishop Ford Memorial School"
edb_514446000223,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Taikoo Primary School"
edb_512192000123,小學,ENGLISH|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"ELCHK Hung Hom Lutheran Primary School"
edb_132853000123,小學,ENGLISH|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"St. Charles School"
edb_511676000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Confucian Tai Shing Primary School"
edb_115398000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"東華三院港九電器商聯會小學"
edb_513253000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Po Yan Oblate Primary School"
edb_115703000123,小學,PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Tai Po Methodist School"
edb_511137000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Aplichau Kaifong Primary School"
edb_115533000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Buddhist Wing Yan School"
edb_150819000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Emmanuel Primary School"
edb_512044000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Holy Angels Canossian School"
edb_113778000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Holy Cross Lutheran School"
edb_113433000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Holy Family School"
edb_522040000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Pok Oi Hospital Chan Kwok Wai Primary School"
edb_535788000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Tsz Wan Shan St Bonaventure Catholic Primary School"
edb_512060000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Holy Family Canossian School"
edb_522171000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Christian & Missionary Alliance Sun Kei Primary School"
edb_113751000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Tsuen Wan Catholic Primary School"
edb_524581000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Chi Lin Buddhist Primary School"
edb_536377000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"King's College Old Boys' Association Primary School No. 2"
edb_514365000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Ta Ku Ling Ling Ying Public School"
edb_115657000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Sacred Heart of Mary Catholic Primary School"
edb_514454000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Tak Sun School"
edb_514390000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Tai Kok Tsui Catholic Primary School"
edb_511358000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Canossa School (Hong Kong)"
edb_510971000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Good Counsel Catholic Primary School"
edb_115606000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"King Lam Catholic Primary School"
edb_515000000123,小學,ENGLISH,HIGH,"CHSC primary EN",exact_en,1.000,"Yaumati Kaifong Association School"
edb_513113000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Oblate Primary School"
edb_115223000123,小學,ENGLISH|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Yuen Long Long Ping Estate Tung Koon Primary School"
edb_115304000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"保良局方王錦全小學"
edb_511722000123,小學,ENGLISH,HIGH,"CHSC primary EN",exact_en,1.000,"Diocesan Preparatory School"
edb_115479000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Lok Sin Tong Lau Tak Primary School"
edb_115266000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Shek Wu Hui Public School"
edb_150770000223,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"S.K.H. St. Joseph's Primary School"
edb_115738000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Chiu Yang Primary School of Hong Kong"
edb_512664000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Ling To Catholic Primary School"
edb_114839000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Yan Tak Catholic Primary School"
edb_530409000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Tin Shui Wai Methodist Primary School"
edb_513768000223,小學,PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Sau Mau Ping Catholic Primary School"
edb_512770000123,小學,ENGLISH|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Man Kiu Association Primary School"
edb_518433000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Lam Tin Methodist Primary School"
edb_512826000123,小學,ENGLISH,HIGH,"CHSC primary EN",exact_en,1.000,"Maryknoll Convent School (Primary Section)"
edb_115363000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"東華三院黃士心小學"
edb_513466000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"S.K.H. Kei Hin Primary School"
edb_114898000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"順德聯誼總會何日東小學"
edb_511021000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Yaumati Catholic Primary School"
edb_115630000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Hong Kong and Macau Lutheran Church Primary School"
edb_114766000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"順德聯誼總會胡少渠紀念小學"
edb_511927000223,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Heep Yunn Primary School"
edb_510750000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Chinese Methodist School (North Point)"
edb_115711000223,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Ho Ming Primary School (Sponsored by Sik Sik Yuen)"
edb_115339000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"HHCKLA Buddhist Ching Kok Lin Association School"
edb_511790000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Five Districts Business Welfare Association School"
edb_115380000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"香港紅卍字會屯門卍慈小學"
edb_522007000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Alliance Primary School, Whampoa"
edb_550248000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Kowloon Bay St. John The Baptist Catholic Primary School"
edb_529770000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Lions Clubs International Ho Tak Sum Primary School"
edb_114316000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"基督教香港信義會葵盛信義學校"
edb_539520000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Tai Kok Tsui Catholic Primary School (Hoi Fan Road)"
edb_538809000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Hong Kong And Macau Lutheran Church Ming Tao Primary School"
edb_529249000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"保良局黃永樹小學"
edb_522180000223,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Shak Chung Shan Memorial Catholic Primary School"
edb_535680000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"S.K.H. Ka Fuk Wing Chun Primary School"
edb_540200000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Po Leung Kuk Horizon East Primary School"
edb_535613000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"培僑小學"
edb_524824000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"仁愛堂田家炳小學"
edb_513849000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Sharon Lutheran School"
edb_543276000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Laichikok Catholic Primary School"
edb_514136000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"St. Mary's Canossian School"
edb_535699000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Chinese Y.M.C.A. Primary School"
edb_514713000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Tung Koon District Society Fong Shu Chuen School"
edb_512052000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"S.K.H. Holy Carpenter Primary School"
edb_514837000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"中華基督教會灣仔堂基道小學"
edb_518468000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"東華三院王余家潔紀念小學"
edb_513083000123,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"啟基學校（港島）"
edb_512443000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"King's College Old Boys' Association Primary School"
edb_115797000123,小學,ENGLISH|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Ma On Shan Ling Liang Primary School"
edb_513555000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"S.K.H. Lui Ming Choi Memorial Primary School"
edb_112550000323,小學,ENGLISH|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"The Yuen Yuen Institute Chan Kwok Chiu Hing Tak Primary School"
edb_114472000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"S.K.H. Holy Spirit Primary School"
edb_115002000223,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"香港九龍塘基督教中華宣道會陳元喜小學"
edb_112755000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Yuen Long Po Kok Primary School"
edb_170054000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"St. Paul's Primary Catholic School"
edb_114510000223,小學,CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"保良局莊啟程第二小學"
edb_114880000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Lok Sin Tong Leung Wong Wai Fong Memorial School"
edb_513644000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"S.K.H. St. Timothy's Primary School"
edb_511420000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Chan Sui Ki (La Salle) Primary School"
edb_560634000123,小學,PUTONGHUA|CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"中華基督教會灣仔堂基道小學（九龍城）"
edb_112950000223,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Immaculate Heart of Mary School"
edb_115100000123,小學,ENGLISH|CANTONESE,HIGH,"CHSC primary TC",exact_zh,1.000,"仁濟醫院何式南小學"
edb_115460000123,小學,CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Sha Tau Kok Central Primary School"
edb_540218000123,小學,PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"S.K.H. Fung Kei Millennium Primary School"
edb_543268000123,小學,ENGLISH|PUTONGHUA|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Tsz Wan Shan Catholic Primary School"
edb_512648000123,小學,ENGLISH|CANTONESE,HIGH,"CHSC primary EN",exact_en,1.000,"Li Sing Tai Hang School"
