schoolId,schoolName,currentWebsite,proposedWebsite,status,sourceUrl,capturedAt,confidence,noteShort
sch_00515,佛教九龍城區幼稚園（九龍城區分校）,https://www.school515.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00516,道教油尖旺區幼稚園（第1校）,https://www.school516.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00517,救世軍中西區幼稚園（中西區）,https://www.school517.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00518,基督教幼稚園（東區）,https://www.school518.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00519,路德會元朗區幼稚園（元朗區分校）,https://www.school519.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00520,路德會幼稚園（西區）,https://www.school520.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00521,中華基督教會九龍城區幼稚園（九龍城區）,https://www.school521.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00522,基督教幼稚園（荃灣區）,https://www.school522.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00523,中華基督教會葵青區幼稚園（南區）,https://www.school523.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00524,佛教幼稚園（深水埗區分校）,https://www.school524.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00525,救世軍幼稚園（第5校）,https://www.school525.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00526,循道衛理中西區幼稚園（第1校）,https://www.school526.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00527,聖公會灣仔區幼稚園（灣仔區）,https://www.school527.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00528,救世軍幼稚園（第3校）,https://www.school528.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00529,循道衛理幼稚園（東區）,https://www.school529.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00530,循道衛理幼稚園（南區）,https://www.school530.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00531,天主教幼稚園（南區）,https://www.school531.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00532,天主教南區幼稚園（第2校）,https://www.school532.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00533,道教幼稚園（東區分校）,https://www.school533.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00534,基督教幼稚園（大埔區）,https://www.school534.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00535,聖公會葵青區幼稚園（東區）,https://www.school535.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00536,天主教幼稚園（九龍城區）,https://www.school536.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00537,基督教幼稚園（第2校）,https://www.school537.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00538,中華基督教會幼稚園（元朗區）,https://www.school538.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00539,路德會灣仔區幼稚園（第4校）,https://www.school539.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00540,道教幼稚園（元朗區）,https://www.school540.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00541,天主教灣仔區幼稚園（第1校）,https://www.school541.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00542,救世軍幼稚園（油尖旺區分校）,https://www.school542.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00543,道教幼稚園（油尖旺區分校）,https://www.school543.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00544,天主教屯門區幼稚園（屯門區分校）,https://www.school544.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00545,天主教幼稚園（南區）,https://www.school545.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00546,救世軍觀塘區幼稚園（觀塘區分校）,https://www.school546.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00547,天主教幼稚園（第2校）,https://www.school547.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00548,聖公會深水埗區幼稚園（深水埗區）,https://www.school548.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00549,路德會觀塘區幼稚園（觀塘區分校）,https://www.school549.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00550,路德會東區幼稚園（東區）,https://www.school550.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00551,基督教幼稚園（中西區分校）,https://www.school551.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00552,循道衛理南區幼稚園（第2校）,https://www.school552.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00553,浸信會幼稚園（黃大仙區）,https://www.school553.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00554,路德會幼稚園（第4校）,https://www.school554.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00555,中華基督教會南區幼稚園（北區）,https://www.school555.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00556,循道衛理沙田區幼稚園（南區）,https://www.school556.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00557,循道衛理沙田區幼稚園（沙田區）,https://www.school557.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00558,循道衛理幼稚園（北區）,https://www.school558.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00559,聖公會幼稚園（西區）,https://www.school559.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00560,基督教幼稚園（中西區）,https://www.school560.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00561,救世軍幼稚園（東區）,https://www.school561.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00562,浸信會葵青區幼稚園（葵青區）,https://www.school562.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00563,路德會黃大仙區幼稚園（東區）,https://www.school563.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00564,救世軍幼稚園（葵青區分校）,https://www.school564.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00565,中華基督教會西貢區幼稚園（東區）,https://www.school565.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00566,天主教幼稚園（北區）,https://www.school566.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00567,中華基督教會幼稚園（西區）,https://www.school567.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00568,佛教幼稚園（深水埗區）,https://www.school568.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00569,道教大埔區幼稚園（東區）,https://www.school569.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00570,浸信會中西區幼稚園（中西區分校）,https://www.school570.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00571,基督教幼稚園（第1校）,https://www.school571.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00572,聖公會北區幼稚園（西區）,https://www.school572.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00573,浸信會幼稚園（屯門區分校）,https://www.school573.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00574,中華基督教會幼稚園（第4校）,https://www.school574.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00575,浸信會屯門區幼稚園（第5校）,https://www.school575.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00576,聖公會灣仔區幼稚園（第1校）,https://www.school576.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00577,浸信會幼稚園（第2校）,https://www.school577.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00578,救世軍灣仔區幼稚園（東區）,https://www.school578.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00579,天主教幼稚園（北區）,https://www.school579.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00580,佛教幼稚園（西貢區）,https://www.school580.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00581,天主教幼稚園（黃大仙區）,https://www.school581.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00582,佛教黃大仙區幼稚園（第2校）,https://www.school582.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00583,路德會深水埗區幼稚園（第3校）,https://www.school583.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00584,循道衛理幼稚園（深水埗區）,https://www.school584.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00585,中華基督教會元朗區幼稚園（東區）,https://www.school585.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00586,道教幼稚園（九龍城區）,https://www.school586.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00587,佛教元朗區幼稚園（元朗區）,https://www.school587.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00588,路德會灣仔區幼稚園（灣仔區）,https://www.school588.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00589,佛教灣仔區幼稚園（南區）,https://www.school589.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00590,天主教東區幼稚園（西區）,https://www.school590.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00591,聖公會幼稚園（中西區）,https://www.school591.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00592,循道衛理中西區幼稚園（中西區分校）,https://www.school592.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00593,中華基督教會西貢區幼稚園（北區）,https://www.school593.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00594,中華基督教會油尖旺區幼稚園（油尖旺區分校）,https://www.school594.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00595,路德會西貢區幼稚園（西貢區）,https://www.school595.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00596,救世軍幼稚園（元朗區分校）,https://www.school596.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00597,佛教幼稚園（第2校）,https://www.school597.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00598,天主教幼稚園（北區）,https://www.school598.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00599,循道衛理中西區幼稚園（中西區）,https://www.school599.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00600,天主教幼稚園（深水埗區）,https://www.school600.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00601,聖公會幼稚園（灣仔區）,https://www.school601.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00602,中華基督教會幼稚園（東區）,https://www.school602.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00603,佛教荃灣區幼稚園（荃灣區分校）,https://www.school603.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00604,道教葵青區幼稚園（葵青區分校）,https://www.school604.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00605,中華基督教會幼稚園（第5校）,https://www.school605.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00606,救世軍幼稚園（中西區分校）,https://www.school606.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00607,道教幼稚園（葵青區）,https://www.school607.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00608,基督教九龍城區幼稚園（北區）,https://www.school608.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00609,中華基督教會幼稚園（南區）,https://www.school609.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00610,浸信會南區幼稚園（南區）,https://www.school610.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00611,路德會幼稚園（東區）,https://www.school611.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00612,路德會幼稚園（東區）,https://www.school612.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00613,循道衛理元朗區幼稚園（元朗區分校）,https://www.school613.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00614,救世軍幼稚園（九龍城區分校）,https://www.school614.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00615,佛教九龍城區幼稚園（九龍城區）,https://www.school615.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00616,浸信會幼稚園（第1校）,https://www.school616.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00617,聖公會幼稚園（灣仔區）,https://www.school617.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00618,路德會幼稚園（北區）,https://www.school618.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00619,基督教幼稚園（離島區）,https://www.school619.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00620,浸信會幼稚園（油尖旺區）,https://www.school620.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00621,基督教幼稚園（第1校）,https://www.school621.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00622,聖公會中西區幼稚園（中西區分校）,https://www.school622.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00623,佛教北區幼稚園（第3校）,https://www.school623.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00624,救世軍沙田區幼稚園（沙田區）,https://www.school624.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00625,救世軍幼稚園（北區）,https://www.school625.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00626,佛教幼稚園（觀塘區）,https://www.school626.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00627,浸信會北區幼稚園（第2校）,https://www.school627.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00628,救世軍大埔區幼稚園（第3校）,https://www.school628.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00629,佛教沙田區幼稚園（沙田區）,https://www.school629.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00630,佛教灣仔區幼稚園（灣仔區分校）,https://www.school630.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00631,佛教油尖旺區幼稚園（油尖旺區）,https://www.school631.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00632,救世軍幼稚園（灣仔區分校）,https://www.school632.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00633,聖公會幼稚園（深水埗區）,https://www.school633.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00634,路德會東區幼稚園（東區分校）,https://www.school634.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00635,路德會九龍城區幼稚園（第5校）,https://www.school635.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00636,佛教觀塘區幼稚園（北區）,https://www.school636.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00637,佛教幼稚園（第2校）,https://www.school637.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00638,浸信會幼稚園（西貢區）,https://www.school638.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00639,道教屯門區幼稚園（屯門區分校）,https://www.school639.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00640,循道衛理西貢區幼稚園（西貢區分校）,https://www.school640.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00641,天主教幼稚園（大埔區）,https://www.school641.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00642,救世軍幼稚園（西區）,https://www.school642.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00643,浸信會沙田區幼稚園（沙田區）,https://www.school643.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00644,循道衛理九龍城區幼稚園（西區）,https://www.school644.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00645,救世軍幼稚園（北區）,https://www.school645.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00646,路德會幼稚園（第1校）,https://www.school646.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00647,道教幼稚園（黃大仙區）,https://www.school647.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00648,循道衛理幼稚園（第3校）,https://www.school648.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00649,循道衛理幼稚園（南區）,https://www.school649.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00650,佛教離島區幼稚園（北區）,https://www.school650.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00651,道教西貢區幼稚園（西貢區分校）,https://www.school651.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00652,循道衛理葵青區幼稚園（東區）,https://www.school652.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00653,基督教深水埗區幼稚園（深水埗區）,https://www.school653.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00654,救世軍九龍城區幼稚園（東區）,https://www.school654.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00655,道教離島區幼稚園（第5校）,https://www.school655.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00656,循道衛理灣仔區幼稚園（灣仔區）,https://www.school656.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00657,中華基督教會葵青區幼稚園（葵青區分校）,https://www.school657.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00658,基督教離島區幼稚園（離島區分校）,https://www.school658.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00659,救世軍幼稚園（東區）,https://www.school659.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00660,浸信會幼稚園（西貢區）,https://www.school660.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00661,佛教幼稚園（南區）,https://www.school661.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00662,循道衛理幼稚園（黃大仙區）,https://www.school662.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00663,救世軍幼稚園（第3校）,https://www.school663.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00664,佛教幼稚園（觀塘區）,https://www.school664.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00665,道教幼稚園（第5校）,https://www.school665.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00666,中華基督教會九龍城區幼稚園（九龍城區分校）,https://www.school666.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00667,佛教幼稚園（南區）,https://www.school667.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00668,道教荃灣區幼稚園（第3校）,https://www.school668.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00669,循道衛理油尖旺區幼稚園（北區）,https://www.school669.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00670,循道衛理黃大仙區幼稚園（第5校）,https://www.school670.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00671,中華基督教會幼稚園（深水埗區）,https://www.school671.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00672,路德會幼稚園（西區）,https://www.school672.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00673,救世軍深水埗區幼稚園（北區）,https://www.school673.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00674,循道衛理東區幼稚園（第4校）,https://www.school674.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00675,佛教黃大仙區幼稚園（第5校）,https://www.school675.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00676,路德會油尖旺區幼稚園（油尖旺區）,https://www.school676.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00677,救世軍深水埗區幼稚園（深水埗區分校）,https://www.school677.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00678,救世軍幼稚園（東區）,https://www.school678.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00679,中華基督教會幼稚園（沙田區分校）,https://www.school679.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00680,中華基督教會灣仔區幼稚園（北區）,https://www.school680.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00681,聖公會幼稚園（北區分校）,https://www.school681.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00682,中華基督教會葵青區幼稚園（葵青區）,https://www.school682.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00683,中華基督教會南區幼稚園（第3校）,https://www.school683.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00684,救世軍中西區幼稚園（第4校）,https://www.school684.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00685,循道衛理大埔區幼稚園（大埔區分校）,https://www.school685.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00686,道教黃大仙區幼稚園（黃大仙區）,https://www.school686.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00687,浸信會幼稚園（西區）,https://www.school687.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00688,路德會幼稚園（南區）,https://www.school688.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00689,道教灣仔區幼稚園（灣仔區）,https://www.school689.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00690,救世軍西貢區幼稚園（第5校）,https://www.school690.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00691,路德會油尖旺區幼稚園（油尖旺區）,https://www.school691.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00692,道教幼稚園（北區）,https://www.school692.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00693,基督教觀塘區幼稚園（觀塘區）,https://www.school693.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00694,聖公會幼稚園（觀塘區）,https://www.school694.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00695,救世軍幼稚園（第5校）,https://www.school695.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00696,浸信會油尖旺區幼稚園（北區）,https://www.school696.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00697,中華基督教會沙田區幼稚園（第2校）,https://www.school697.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00698,浸信會幼稚園（東區）,https://www.school698.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00699,天主教幼稚園（黃大仙區分校）,https://www.school699.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00700,天主教幼稚園（西區）,https://www.school700.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00701,循道衛理灣仔區幼稚園（灣仔區）,https://www.school701.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00702,中華基督教會幼稚園（南區）,https://www.school702.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00703,道教幼稚園（荃灣區）,https://www.school703.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00704,聖公會黃大仙區幼稚園（黃大仙區）,https://www.school704.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00705,路德會油尖旺區幼稚園（第5校）,https://www.school705.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00706,基督教幼稚園（南區）,https://www.school706.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00707,路德會幼稚園（荃灣區分校）,https://www.school707.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00708,循道衛理黃大仙區幼稚園（黃大仙區分校）,https://www.school708.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00709,基督教中西區幼稚園（中西區分校）,https://www.school709.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00710,佛教油尖旺區幼稚園（油尖旺區）,https://www.school710.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00711,循道衛理幼稚園（南區）,https://www.school711.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00712,聖公會幼稚園（南區）,https://www.school712.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00713,路德會幼稚園（北區）,https://www.school713.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00714,道教幼稚園（第4校）,https://www.school714.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00715,天主教觀塘區幼稚園（北區）,https://www.school715.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00716,浸信會幼稚園（灣仔區）,https://www.school716.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00717,道教南區幼稚園（南區）,https://www.school717.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00718,循道衛理大埔區幼稚園（大埔區）,https://www.school718.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00719,路德會灣仔區幼稚園（南區）,https://www.school719.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00720,路德會幼稚園（第5校）,https://www.school720.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00721,救世軍南區幼稚園（東區）,https://www.school721.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00722,救世軍幼稚園（南區）,https://www.school722.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00723,佛教黃大仙區幼稚園（黃大仙區分校）,https://www.school723.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
